client_id,visit_id,process_step,date_time,variation,tenure_years,age
175625,424473056_71350403523_987445,start,2017-04-28 11:45:37,Test,7.0,46.0
2071744,935198645_87908448733_926876,step_3,2017-04-28 17:19:08,Control,8.0,25.5
2071744,935198645_87908448733_926876,step_3,2017-04-28 17:19:08,Control,8.0,25.5
2071744,935198645_87908448733_926876,start,2017-04-28 17:13:32,Control,8.0,25.5
2071744,935198645_87908448733_926876,start,2017-04-28 17:13:32,Control,8.0,25.5
5148264,996387391_94815645402_458671,step_3,2017-04-19 12:48:46,Control,29.0,68.5
5148264,996387391_94815645402_458671,step_3,2017-04-19 12:48:46,Control,29.0,68.5
3084520,8632201_93363100661_574721,start,2017-04-26 14:28:33,Control,7.0,29.0
3084520,8632201_93363100661_574721,start,2017-04-26 14:28:33,Control,7.0,29.0
9883616,548044212_56863950666_381565,start,2017-04-30 09:47:50,Control,5.0,20.5
9883616,548044212_56863950666_381565,start,2017-04-30 09:47:50,Control,5.0,20.5
1850777,554374472_97554156192_279292,step_3,2017-04-07 09:46:42,Control,11.0,25.5
1850777,554374472_97554156192_279292,step_3,2017-04-07 09:46:42,Control,11.0,25.5
4362459,670238520_57885938200_590790,confirm,2017-04-07 14:28:08,Test,21.0,65.5
4362459,670238520_57885938200_590790,confirm,2017-04-07 14:28:08,Test,21.0,65.5
8420201,603860747_6528964917_842796,start,2017-04-30 18:11:37,Test,32.0,70.0
8420201,603860747_6528964917_842796,start,2017-04-30 18:11:37,Test,32.0,70.0
8420201,603860747_6528964917_842796,start,2017-04-30 18:10:14,Test,32.0,70.0
8420201,603860747_6528964917_842796,start,2017-04-30 18:10:14,Test,32.0,70.0
2515738,228138735_12885146234_28080,start,2017-04-26 09:28:08,Control,21.0,29.0
2515738,228138735_12885146234_28080,start,2017-04-26 09:28:08,Control,21.0,29.0
1973111,447461523_7803134951_248365,start,2017-04-28 11:19:29,Test,5.0,64.5
1973111,447461523_7803134951_248365,start,2017-04-28 11:19:29,Test,5.0,64.5
6776216,598269362_43931924921_452998,start,2017-04-30 21:47:46,Control,6.0,52.0
6776216,598269362_43931924921_452998,start,2017-04-30 21:47:46,Control,6.0,52.0
6776216,598269362_43931924921_452998,start,2017-04-30 21:47:22,Control,6.0,52.0
6776216,598269362_43931924921_452998,start,2017-04-30 21:47:22,Control,6.0,52.0
5949701,288974663_56904945703_498479,start,2017-04-28 12:31:03,Test,5.0,63.0
5949701,288974663_56904945703_498479,start,2017-04-28 12:31:03,Test,5.0,63.0
5479065,894030143_37651886553_551114,step_3,2017-03-29 11:40:59,Control,8.0,21.0
5479065,894030143_37651886553_551114,step_3,2017-03-29 11:40:59,Control,8.0,21.0
4712253,708522620_40806286090_864056,step_3,2017-04-07 15:31:02,Test,23.0,75.5
4712253,708522620_40806286090_864056,step_3,2017-04-07 15:31:02,Test,23.0,75.5
4712253,708522620_40806286090_864056,step_2,2017-04-07 15:31:02,Test,23.0,75.5
4712253,708522620_40806286090_864056,step_2,2017-04-07 15:31:02,Test,23.0,75.5
1518469,549647877_94576624451_726377,start,2017-04-26 10:42:48,Control,21.0,52.5
1518469,549647877_94576624451_726377,start,2017-04-26 10:42:48,Control,21.0,52.5
9194676,810498579_24380692623_182649,start,2017-04-27 08:30:25,Control,11.0,33.0
9194676,810498579_24380692623_182649,start,2017-04-27 08:30:25,Control,11.0,33.0
2443297,533968681_3667142297_663593,start,2017-04-28 10:29:21,Test,21.0,45.0
2443297,533968681_3667142297_663593,start,2017-04-28 10:29:21,Test,21.0,45.0
9074228,167116401_94938160636_907657,start,2017-04-28 12:48:26,Control,22.0,52.5
9074228,167116401_94938160636_907657,start,2017-04-28 12:48:26,Control,22.0,52.5
2907303,26951159_64115007465_356294,confirm,2017-03-31 19:52:34,Control,27.0,75.5
2907303,26951159_64115007465_356294,confirm,2017-03-31 19:52:34,Control,27.0,75.5
9296606,996480773_37826138899_922397,start,2017-04-27 08:07:40,Control,34.0,44.0
9296606,996480773_37826138899_922397,start,2017-04-27 08:07:40,Control,34.0,44.0
294716,240356088_22176406554_3335,start,2017-04-27 02:28:52,Control,17.0,37.5
294716,240356088_22176406554_3335,start,2017-04-27 02:28:52,Control,17.0,37.5
4885633,37558444_37951377326_934399,start,2017-04-27 13:57:39,Control,23.0,71.5
4885633,37558444_37951377326_934399,start,2017-04-27 13:57:39,Control,23.0,71.5
7245894,324584688_41634872645_602659,confirm,2017-03-30 23:21:51,Control,7.0,53.5
7245894,324584688_41634872645_602659,confirm,2017-03-30 23:21:51,Control,7.0,53.5
8542739,956803299_41550790044_666118,step_3,2017-04-15 15:52:00,Control,6.0,36.5
8542739,956803299_41550790044_666118,step_3,2017-04-15 15:52:00,Control,6.0,36.5
6413736,784596879_79851642772_300086,start,2017-04-28 09:38:47,Control,21.0,49.0
6413736,784596879_79851642772_300086,start,2017-04-28 09:38:47,Control,21.0,49.0
2368987,74943847_65263351338_758798,step_3,2017-04-09 22:00:39,Control,5.0,54.5
2368987,74943847_65263351338_758798,step_3,2017-04-09 22:00:39,Control,5.0,54.5
5318633,119423392_97444334670_803996,start,2017-04-26 10:37:43,Control,8.0,57.0
5318633,119423392_97444334670_803996,start,2017-04-26 10:37:43,Control,8.0,57.0
3776116,560997298_6365491498_618314,start,2017-04-26 14:52:04,Control,7.0,32.5
3776116,560997298_6365491498_618314,start,2017-04-26 14:52:04,Control,7.0,32.5
6654998,23602975_40177198586_298614,start,2017-04-28 14:40:20,Control,14.0,33.5
6654998,23602975_40177198586_298614,start,2017-04-28 14:40:20,Control,14.0,33.5
9419230,592471060_27812572210_716385,start,2017-04-26 23:07:46,Control,7.0,50.0
9419230,592471060_27812572210_716385,start,2017-04-26 23:07:46,Control,7.0,50.0
7646602,333307458_51981872760_521025,start,2017-04-26 16:55:35,Control,7.0,57.5
7646602,333307458_51981872760_521025,start,2017-04-26 16:55:35,Control,7.0,57.5
1696436,515288038_82898227142_785297,start,2017-04-28 10:31:09,Test,9.0,43.0
1696436,515288038_82898227142_785297,start,2017-04-28 10:31:09,Test,9.0,43.0
6372568,890573807_96936839798_466806,start,2017-04-28 09:49:36,Control,11.0,67.0
6372568,890573807_96936839798_466806,start,2017-04-28 09:49:36,Control,11.0,67.0
2038721,95584589_19989487037_241723,start,2017-04-28 11:12:02,Test,18.0,77.5
2038721,95584589_19989487037_241723,start,2017-04-28 11:12:02,Test,18.0,77.5
3181564,837631243_95988845484_862654,step_3,2017-04-06 20:01:34,Test,4.0,72.5
3181564,837631243_95988845484_862654,step_3,2017-04-06 20:01:34,Test,4.0,72.5
2470571,962561430_88932352259_476618,step_3,2017-04-06 08:40:16,Control,12.0,33.5
2470571,962561430_88932352259_476618,step_3,2017-04-06 08:40:16,Control,12.0,33.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:31,Test,14.0,58.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:31,Test,14.0,58.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:25,Test,14.0,58.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:25,Test,14.0,58.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:23,Test,14.0,58.5
8644236,257611876_40676974622_184059,confirm,2017-04-13 10:04:23,Test,14.0,58.5
1820415,326964297_64448227388_119028,step_3,2017-04-05 23:54:28,Test,16.0,36.5
1820415,326964297_64448227388_119028,step_3,2017-04-05 23:54:28,Test,16.0,36.5
671207,187892737_72915596959_464101,start,2017-04-26 13:59:25,Control,6.0,75.0
671207,187892737_72915596959_464101,start,2017-04-26 13:59:25,Control,6.0,75.0
3724649,772751441_87055836668_149077,step_3,2017-04-28 15:50:03,Control,28.0,57.5
3724649,772751441_87055836668_149077,step_3,2017-04-28 15:50:03,Control,28.0,57.5
3724649,772751441_87055836668_149077,start,2017-04-28 15:32:07,Control,28.0,57.5
3724649,772751441_87055836668_149077,start,2017-04-28 15:32:07,Control,28.0,57.5
8205401,49426650_25231119880_326730,confirm,2017-04-04 07:08:28,Test,19.0,58.5
8205401,49426650_25231119880_326730,confirm,2017-04-04 07:08:28,Test,19.0,58.5
8832230,648260817_78728795816_702771,confirm,2017-04-18 18:41:48,Control,15.0,73.5
8832230,648260817_78728795816_702771,confirm,2017-04-18 18:41:48,Control,15.0,73.5
8832230,648260817_78728795816_702771,confirm,2017-04-18 18:41:48,Control,15.0,73.5
2606074,497049996_92255626448_456589,step_3,2017-03-29 17:20:01,Control,28.0,48.5
2606074,497049996_92255626448_456589,step_3,2017-03-29 17:20:01,Control,28.0,48.5
9206760,848396225_37149941457_725088,step_3,2017-04-01 11:43:55,Control,4.0,48.5
9206760,848396225_37149941457_725088,step_3,2017-04-01 11:43:55,Control,4.0,48.5
1529794,294050022_50518882114_478947,confirm,2017-04-19 11:20:08,Control,7.0,32.5
1529794,294050022_50518882114_478947,confirm,2017-04-19 11:20:08,Control,7.0,32.5
2417330,970132942_37005281423_931879,confirm,2017-04-19 12:47:02,Control,15.0,63.5
2417330,970132942_37005281423_931879,confirm,2017-04-19 12:47:02,Control,15.0,63.5
2417330,970132942_37005281423_931879,confirm,2017-04-19 12:47:02,Control,15.0,63.5
8663315,84235196_21944008176_724419,start,2017-04-27 10:13:41,Control,9.0,33.0
8663315,84235196_21944008176_724419,start,2017-04-27 10:13:41,Control,9.0,33.0
5089801,930289839_26961572442_850278,start,2017-04-27 02:58:56,Control,14.0,34.5
5089801,930289839_26961572442_850278,start,2017-04-27 02:58:56,Control,14.0,34.5
4653377,851803463_41847756696_498240,step_3,2017-04-16 10:55:19,Control,16.0,46.5
4653377,851803463_41847756696_498240,step_3,2017-04-16 10:55:19,Control,16.0,46.5
3948396,560115886_40394127588_412491,step_3,2017-04-08 23:02:39,Control,5.0,60.0
3948396,560115886_40394127588_412491,step_3,2017-04-08 23:02:39,Control,5.0,60.0
2332122,83135794_84145151599_198929,start,2017-04-29 00:24:38,Control,6.0,46.5
2332122,83135794_84145151599_198929,start,2017-04-29 00:24:38,Control,6.0,46.5
6360216,883384527_81040838066_293288,step_3,2017-03-29 07:46:56,Control,12.0,68.5
6360216,883384527_81040838066_293288,step_3,2017-03-29 07:46:56,Control,12.0,68.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:29:31,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:29:31,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:28:15,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:28:15,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:27:38,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:27:38,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:27:17,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:27:17,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:11:42,Control,21.0,24.5
2400004,748548217_28409285628_131298,start,2017-04-26 20:11:42,Control,21.0,24.5
2279041,862895939_8994236338_919345,start,2017-04-28 14:27:39,Test,20.0,53.5
2279041,862895939_8994236338_919345,start,2017-04-28 14:27:39,Test,20.0,53.5
5288196,160719127_98752020184_100331,step_3,2017-04-10 16:42:28,Control,6.0,43.5
5288196,160719127_98752020184_100331,step_3,2017-04-10 16:42:28,Control,6.0,43.5
8151029,851850950_15407935007_614287,step_2,2017-04-10 23:38:15,Control,5.0,82.0
8151029,851850950_15407935007_614287,step_2,2017-04-10 23:38:15,Control,5.0,82.0
8151029,851850950_15407935007_614287,step_1,2017-04-10 23:36:36,Control,5.0,82.0
8151029,851850950_15407935007_614287,step_1,2017-04-10 23:36:36,Control,5.0,82.0
4246602,259502586_87661677958_296044,step_3,2017-04-07 12:33:32,Test,15.0,38.0
4246602,259502586_87661677958_296044,step_3,2017-04-07 12:33:32,Test,15.0,38.0
4581609,703447023_89013328714_962181,start,2017-04-27 19:09:18,Control,26.0,73.0
4581609,703447023_89013328714_962181,start,2017-04-27 19:09:18,Control,26.0,73.0
4581609,791744974_56021545928_272172,start,2017-04-27 18:42:25,Control,26.0,73.0
4581609,791744974_56021545928_272172,start,2017-04-27 18:42:25,Control,26.0,73.0
6004340,923553737_77194873179_71841,step_1,2017-04-06 00:19:21,Test,11.0,60.0
6004340,923553737_77194873179_71841,step_1,2017-04-06 00:19:21,Test,11.0,60.0
5684814,193437158_98167870230_990798,start,2017-04-26 14:19:56,Control,12.0,43.5
5684814,193437158_98167870230_990798,start,2017-04-26 14:19:56,Control,12.0,43.5
5684814,193437158_98167870230_990798,start,2017-04-26 14:15:21,Control,12.0,43.5
5684814,193437158_98167870230_990798,start,2017-04-26 14:15:21,Control,12.0,43.5
9151290,639776282_38400093179_718738,start,2017-04-27 14:06:00,Control,8.0,37.5
9151290,639776282_38400093179_718738,start,2017-04-27 14:06:00,Control,8.0,37.5
5435149,77792362_54019441867_12999,step_2,2017-04-10 10:25:49,Test,15.0,57.5
5435149,77792362_54019441867_12999,step_2,2017-04-10 10:25:49,Test,15.0,57.5
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:26:40,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:26:40,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:26:40,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:32,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:32,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:31,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:31,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:30,Control,14.0,44.0
9359900,55464721_40134207708_738732,step_2,2017-04-23 18:25:30,Control,14.0,44.0
3839023,511256881_60740258374_525996,step_2,2017-03-29 14:35:29,Control,13.0,57.5
3839023,511256881_60740258374_525996,step_2,2017-03-29 14:35:29,Control,13.0,57.5
3839023,511256881_60740258374_525996,step_2,2017-03-29 14:35:17,Control,13.0,57.5
3839023,511256881_60740258374_525996,step_2,2017-03-29 14:35:17,Control,13.0,57.5
1142598,846091739_94719522653_538610,start,2017-04-26 20:17:42,Control,15.0,47.5
1142598,846091739_94719522653_538610,start,2017-04-26 20:17:42,Control,15.0,47.5
7542655,838746751_55602805361_254289,start,2017-04-27 19:05:43,Control,23.0,74.0
7542655,838746751_55602805361_254289,start,2017-04-27 19:05:43,Control,23.0,74.0
7542655,838746751_55602805361_254289,start,2017-04-27 19:04:18,Control,23.0,74.0
7542655,838746751_55602805361_254289,start,2017-04-27 19:04:18,Control,23.0,74.0
755285,32120405_71256965748_285242,step_3,2017-03-31 22:19:26,Control,6.0,52.5
755285,32120405_71256965748_285242,step_3,2017-03-31 22:19:26,Control,6.0,52.5
9711513,427116575_10032664046_969983,start,2017-04-26 17:39:20,Control,17.0,45.5
9711513,427116575_10032664046_969983,start,2017-04-26 17:39:20,Control,17.0,45.5
3962588,669879593_79050723896_338717,start,2017-04-27 15:09:29,Control,6.0,56.5
3962588,669879593_79050723896_338717,start,2017-04-27 15:09:29,Control,6.0,56.5
7052917,765827126_69428736652_976326,start,2017-04-28 16:05:15,Control,23.0,67.0
7052917,765827126_69428736652_976326,start,2017-04-28 16:05:15,Control,23.0,67.0
9878337,861202838_70621449886_896015,start,2017-04-26 14:31:14,Control,12.0,35.5
9878337,861202838_70621449886_896015,start,2017-04-26 14:31:14,Control,12.0,35.5
3877820,545233748_76625092473_92864,step_3,2017-04-05 12:37:22,Control,23.0,51.5
3877820,545233748_76625092473_92864,step_3,2017-04-05 12:37:22,Control,23.0,51.5
3534206,257105821_33321022040_371721,start,2017-04-28 13:37:07,Test,4.0,32.0
3534206,257105821_33321022040_371721,start,2017-04-28 13:37:07,Test,4.0,32.0
3534206,257105821_33321022040_371721,start,2017-04-28 14:38:05,Test,4.0,32.0
3534206,257105821_33321022040_371721,start,2017-04-28 14:38:05,Test,4.0,32.0
2262377,71654314_4813240982_147304,step_3,2017-04-06 18:51:36,Test,16.0,42.5
2262377,71654314_4813240982_147304,step_3,2017-04-06 18:51:36,Test,16.0,42.5
6772517,482075842_25510081466_412005,step_3,2017-04-20 10:33:28,Control,12.0,46.5
6772517,482075842_25510081466_412005,step_3,2017-04-20 10:33:28,Control,12.0,46.5
1661613,729829096_12930001535_526838,start,2017-04-28 14:20:11,Control,5.0,57.5
1661613,729829096_12930001535_526838,start,2017-04-28 14:20:11,Control,5.0,57.5
9328539,527952892_3314653651_163655,start,2017-04-28 11:10:49,Control,21.0,40.5
9328539,527952892_3314653651_163655,start,2017-04-28 11:10:49,Control,21.0,40.5
5783978,242840608_69398568106_496262,step_3,2017-04-14 13:45:35,Control,16.0,43.5
5783978,242840608_69398568106_496262,step_3,2017-04-14 13:45:35,Control,16.0,43.5
6275704,160809580_49240660193_862083,start,2017-04-30 01:17:56,Control,7.0,30.5
6275704,160809580_49240660193_862083,start,2017-04-30 01:17:56,Control,7.0,30.5
6275704,160809580_49240660193_862083,start,2017-04-30 01:15:19,Control,7.0,30.5
6275704,160809580_49240660193_862083,start,2017-04-30 01:15:19,Control,7.0,30.5
1648735,951770793_22761820259_359821,step_3,2017-04-07 12:23:19,Control,21.0,73.5
1648735,951770793_22761820259_359821,step_3,2017-04-07 12:23:19,Control,21.0,73.5
5583950,377327299_36625048807_179949,step_1,2017-04-06 09:20:45,Test,21.0,75.5
5583950,377327299_36625048807_179949,step_1,2017-04-06 09:20:45,Test,21.0,75.5
935940,332996397_86371081952_946888,start,2017-04-26 14:50:33,Control,13.0,75.5
935940,332996397_86371081952_946888,start,2017-04-26 14:50:33,Control,13.0,75.5
4055095,963988228_85603808377_918389,confirm,2017-04-06 10:48:58,Control,48.0,64.5
4055095,963988228_85603808377_918389,confirm,2017-04-06 10:48:58,Control,48.0,64.5
2210348,162048603_92768799080_294024,step_3,2017-03-29 14:25:41,Control,5.0,22.5
2210348,162048603_92768799080_294024,step_3,2017-03-29 14:25:41,Control,5.0,22.5
4112474,425514706_10034421367_293414,start,2017-04-27 09:12:43,Control,21.0,24.0
4112474,425514706_10034421367_293414,start,2017-04-27 09:12:43,Control,21.0,24.0
6150427,513559727_88662519586_643709,step_3,2017-03-30 15:15:57,Control,24.0,58.5
6150427,513559727_88662519586_643709,step_3,2017-03-30 15:15:57,Control,24.0,58.5
1469576,527524500_44743095621_143,confirm,2017-04-05 11:21:38,Control,7.0,66.5
1469576,527524500_44743095621_143,confirm,2017-04-05 11:21:38,Control,7.0,66.5
7735187,971157439_10813392492_111190,confirm,2017-03-29 11:44:28,Control,17.0,51.5
7735187,971157439_10813392492_111190,confirm,2017-03-29 11:44:28,Control,17.0,51.5
1045793,933936872_10463202764_161176,step_3,2017-04-07 16:33:57,Test,14.0,74.5
1045793,933936872_10463202764_161176,step_3,2017-04-07 16:33:57,Test,14.0,74.5
1162812,572983251_62093714885_472310,step_3,2017-04-04 17:11:45,Control,8.0,41.5
1162812,572983251_62093714885_472310,step_3,2017-04-04 17:11:45,Control,8.0,41.5
7730741,181100448_79416750977_779448,start,2017-04-26 19:18:02,Control,7.0,70.5
7730741,181100448_79416750977_779448,start,2017-04-26 19:18:02,Control,7.0,70.5
3798336,906943074_65812870793_806717,start,2017-04-26 11:22:45,Control,23.0,52.5
3798336,906943074_65812870793_806717,start,2017-04-26 11:22:45,Control,23.0,52.5
3375542,125317816_9849742120_310320,start,2017-04-28 09:45:31,Test,18.0,75.5
3375542,125317816_9849742120_310320,start,2017-04-28 09:45:31,Test,18.0,75.5
7633079,943663253_68376397329_491707,start,2017-04-28 09:07:25,Control,13.0,27.5
7633079,943663253_68376397329_491707,start,2017-04-28 09:07:25,Control,13.0,27.5
7633079,943663253_68376397329_491707,start,2017-04-28 08:56:15,Control,13.0,27.5
7633079,943663253_68376397329_491707,start,2017-04-28 08:56:15,Control,13.0,27.5
274453,730510447_38705399302_941061,start,2017-04-28 18:20:32,Control,8.0,59.5
274453,730510447_38705399302_941061,start,2017-04-28 18:20:32,Control,8.0,59.5
496873,608231892_70690478481_447164,start,2017-04-28 12:17:52,Control,8.0,55.0
496873,608231892_70690478481_447164,start,2017-04-28 12:17:52,Control,8.0,55.0
7622966,884227612_78463546542_417712,start,2017-04-28 20:01:08,Control,22.0,49.0
